2023-01-10 09:21:35,546 - INFO - JUNGNANG
2023-01-10 09:21:36,417 - WARNING - Failed to parse headers (url=https://www.jungnang.go.kr:443/portal/bbs/list/B0000002.do?searchCnd=&searchWrd=&gubun=&delCode=0&useAt=&replyAt=&menuNo=200473&sdate=&edate=&deptId=&deptName=&popupYn=&dept=&dong=&option1=&viewType=&searchCnd2=&pageIndex=1): [FirstHeaderLineIsContinuationDefect(' X-Content-Type-Options: nosniff\r\n')], unparsed data: ''
Traceback (most recent call last):
  File "/Users/yeon/Library/Python/3.9/lib/python/site-packages/urllib3/connectionpool.py", line 469, in _make_request
    assert_header_parsing(httplib_response.msg)
  File "/Users/yeon/Library/Python/3.9/lib/python/site-packages/urllib3/util/response.py", line 91, in assert_header_parsing
    raise HeaderParsingError(defects=defects, unparsed_data=unparsed_data)
urllib3.exceptions.HeaderParsingError: [FirstHeaderLineIsContinuationDefect(' X-Content-Type-Options: nosniff\r\n')], unparsed data: ''
2023-01-10 09:21:37,202 - INFO - JUNGNANG
2023-01-10 09:21:37,202 - INFO - JUNGNANG
2023-01-10 09:21:46,397 - INFO - YONGSAN
2023-01-10 09:21:46,397 - INFO - YONGSAN
2023-01-10 09:21:46,397 - INFO - YONGSAN
2023-01-10 09:21:48,140 - INFO - YONGSAN
2023-01-10 09:21:48,140 - INFO - YONGSAN
2023-01-10 09:21:48,140 - INFO - YONGSAN
2023-01-10 09:21:48,140 - INFO - YONGSAN
2023-01-10 09:21:49,875 - INFO - YONGSAN
2023-01-10 09:21:49,875 - INFO - YONGSAN
2023-01-10 09:21:49,875 - INFO - YONGSAN
2023-01-10 09:21:49,875 - INFO - YONGSAN
2023-01-10 09:21:49,875 - INFO - YONGSAN
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:21:51,542 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:04,199 - INFO - GANGNAM
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:06,118 - INFO - GANGDONG
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:11,834 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:14,114 - INFO - GURO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:23,242 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:26,341 - INFO - GANGSEO
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:28,184 - INFO - GANGDONG
2023-01-10 09:22:34,618 - INFO - GANGDONG
